Date,z-score,Buy_signal1,Sell_signal1,Stop_Loss_lvl,Take_Profit_lvl,PandL,CumPandL
2022-02-28,-1.4027334275183223,,,,,,100000.0
2022-03-01,-1.5931985124075576,,,,,,100000.0
2022-03-02,-1.5515982833332622,,,,,,100000.0
2022-03-03,-1.6546310396299782,,,,,,100000.0
2022-03-04,-1.7407615470245918,,,,,,100000.0
2022-03-07,-1.8405568373028836,,,,,,100000.0
2022-03-08,-1.7579821329321696,,,,,,100000.0
2022-03-09,-1.6367256284420437,,,,,,100000.0
2022-03-10,-1.6569605950427957,,,,,,100000.0
2022-03-11,-1.6564120746682194,,,,,,100000.0
2022-03-14,-1.5052035238651982,,,,,,100000.0
2022-03-15,-1.7278038584542907,,,,,,100000.0
2022-03-16,-1.5900293080786718,,,,,,100000.0
2022-03-17,-1.7188746115835232,,,,,,100000.0
2022-03-18,-1.7051694268296018,,,,,,100000.0
2022-03-21,-1.7873532021336596,,,,,,100000.0
2022-03-22,-1.8126798349731919,,,,,,100000.0
2022-03-23,-1.797376887485472,,,,,,100000.0
2022-03-24,-1.6816026202110497,,,,,,100000.0
2022-03-25,-1.7152140060957157,,,,,,100000.0
2022-03-28,-1.7474455158964013,,,,,,100000.0
2022-03-29,-1.8379352578104369,,,,,,100000.0
2022-03-30,-1.862553124500968,,,,,,100000.0
2022-03-31,-1.72175431733322,,,,,,100000.0
2022-04-01,-1.914709523132031,,,,,,100000.0
2022-04-04,-1.8219461304869193,,,,,,100000.0
2022-04-05,-1.715318730168396,,,,,,100000.0
2022-04-06,-1.7360348683594893,,,,,,100000.0
2022-04-07,-1.7946497002392292,,,,,,100000.0
2022-04-08,-1.9078530298270535,,,,,,100000.0
2022-04-11,-1.8437421633481172,,,,,,100000.0
2022-04-12,-1.7742193604881125,,,,,,100000.0
2022-04-13,-1.7649537112149996,,,,,,100000.0
2022-04-14,-1.6417224901339431,,,,,,100000.0
2022-04-18,-1.6631100505954617,,,,,,100000.0
2022-04-19,-1.6510873561359691,,,,,,100000.0
2022-04-20,-1.6765652721578472,,,,,,100000.0
2022-04-21,-1.3052721843244848,,,,,,100000.0
2022-04-22,-1.1886474609131032,,,,,,100000.0
2022-04-25,-0.9329420866910897,,,,,,100000.0
2022-04-26,-0.743984791019513,,,,,,100000.0
2022-04-27,-0.7467260923649967,,,,,,100000.0
2022-04-28,-0.7621221255131873,,,,,,100000.0
2022-04-29,-0.6957893187252766,,,,,,100000.0
2022-05-02,-0.801161677111406,,,,,,100000.0
2022-05-03,-0.8709320425488077,,,,,,100000.0
2022-05-04,-1.089865921761441,,,,,,100000.0
2022-05-05,-0.8389871985348428,,,,,,100000.0
2022-05-06,-0.7421614410670567,,,,,,100000.0
2022-05-09,-0.4462177231958433,,,,,,100000.0
2022-05-10,-0.41998907462771035,,,,,,100000.0
2022-05-11,-0.2946733483006485,,,,,,100000.0
2022-05-12,0.0024086583539519465,,,,,,100000.0
2022-05-13,-0.11956798114871561,,,,,,100000.0
2022-05-16,-0.05594468847353007,,,,,,100000.0
2022-05-17,-0.08613294222388158,,,,,,100000.0
2022-05-18,0.3099934309115584,,,,,,100000.0
2022-05-19,-0.036576096394108804,,,,,,100000.0
2022-05-20,-0.0381928303293895,,,,,,100000.0
2022-05-23,0.03666952408410668,,,,,,100000.0
2022-05-24,-0.16360204600358685,,,,,,100000.0
2022-05-25,-0.18626380894341377,,,,,,100000.0
2022-05-26,0.1144241947365832,,,,,,100000.0
2022-05-27,0.1439311260726837,,,,,,100000.0
2022-05-31,0.1046224772788528,,,,,,100000.0
2022-06-01,0.2561086043961408,,,,,,100000.0
2022-06-02,0.07849351294393744,,,,,,100000.0
2022-06-03,0.12673482539278577,,,,,,100000.0
2022-06-06,0.17589131262634952,,,,,,100000.0
2022-06-07,0.1334473950222065,,,,,,100000.0
2022-06-08,0.11745535556974789,,,,,,100000.0
2022-06-09,0.44737158578456,,,,,,100000.0
2022-06-10,0.11009313048489282,,,,,,100000.0
2022-06-13,0.2972702633333221,,,,,,100000.0
2022-06-14,0.5666877678884076,,,,,,100000.0
2022-06-15,0.6605829038849924,,,,,,100000.0
2022-06-16,0.5251921037026756,,,,,,100000.0
2022-06-17,0.7033090503603727,,,,,,100000.0
2022-06-21,0.647283876510414,,,,,,100000.0
2022-06-22,0.7963812774320144,,,,,,100000.0
2022-06-23,1.236966482107028,,,,,,100000.0
2022-06-24,1.0788672623511735,,,,,,100000.0
2022-06-27,0.9073969159538559,,,,,,100000.0
2022-06-28,1.1835302959125715,,,,,,100000.0
2022-06-29,1.2710442040973366,,,,,,100000.0
2022-06-30,1.6517827975710357,,,,,,100000.0
2022-07-01,1.385641438501784,,,,,,100000.0
2022-07-05,1.5497635718909049,,,,,,100000.0
2022-07-06,1.4872832649608199,,,,,,100000.0
2022-07-07,1.4658670386496178,,,,,,100000.0
2022-07-08,1.5065459652266209,,,,,,100000.0
2022-07-11,1.5673896166060162,,,,,,100000.0
2022-07-12,1.900298509897192,,,,,,100000.0
2022-07-13,1.8973636575832542,,,,,,100000.0
2022-07-14,2.2520357832752413,,,,,,100000.0
2022-07-15,2.2845297562776645,,,,,,100000.0
2022-07-18,2.1371446372839134,,,,,,100000.0
2022-07-19,1.9723396988825248,,,,,,100000.0
2022-07-20,2.294039420639539,,,,,,100000.0
2022-07-21,2.403122377187784,,,,,,100000.0
2022-07-22,2.5494227453642453,,,,,,100000.0
2022-07-25,2.8492866305680464,,,,,,100000.0
2022-07-26,2.476523966143426,,,,,,100000.0
2022-07-27,2.4540723073536834,,,,,,100000.0
2022-07-28,2.3899130995158147,,,,,,100000.0
2022-07-29,2.2967571199739174,,,,,,100000.0
2022-08-01,2.351417165990439,,,,,,100000.0
2022-08-02,2.405891021158687,,,,,,100000.0
2022-08-03,2.6817005351403673,,,,,,100000.0
2022-08-04,2.356973823094259,,,,,,100000.0
2022-08-05,2.3224703038054684,,,,,,100000.0
2022-08-08,1.897954657990459,,2.3086628608562965,1.518363726392367,3.4163183843828264,37.959093159809186,100037.9590931598
2022-08-09,1.7139067407357154,,,,,,100037.9590931598
2022-08-10,1.578327195367439,,,,,,100037.9590931598
2022-08-11,1.6124744910860023,,,,,,100037.9590931598
2022-08-12,1.4336591809089996,,,,,,100037.9590931598
2022-08-15,1.2900774001704702,,,,,,100037.9590931598
2022-08-16,1.1023050823722884,,,,,,100037.9590931598
2022-08-17,1.2912631174285911,,,,,,100037.9590931598
2022-08-18,1.256373382015395,,,,,,100037.9590931598
2022-08-19,1.39545879048291,,,,,,100037.9590931598
2022-08-22,1.1965307472993647,,,,,,100037.9590931598
2022-08-23,1.2185410002705024,,,,,,100037.9590931598
2022-08-24,1.1131551268973294,,,,,,100037.9590931598
2022-08-25,1.1007963809129182,,,,,,100037.9590931598
2022-08-26,1.6283406912948475,,,,,,100037.9590931598
2022-08-29,1.708303067706178,1.6152251368069095,,2.0499636812474136,0.34166061354123545,154.44698180595827,100192.40607496577
2022-08-30,1.8725714286032145,,,,,,100192.40607496577
2022-08-31,1.850458609937331,,,,,,100192.40607496577
2022-09-01,1.924745063045067,,,,,,100192.40607496577
2022-09-02,1.7123608003265922,,,,,,100192.40607496577
2022-09-06,1.6528328166430728,,,,,,100192.40607496577
2022-09-07,1.27683146079736,,1.4607702916782936,1.0214651686378882,2.2982966294352485,,100192.40607496577
